,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_win,away_win,home_loss,away_loss,draw
7667,1970-09-10,Austria,Yugoslavia,0.0,1.0,Friendly,Graz,Austria,Not Neutral Ground,0,1,1,0,0
7668,1970-09-11,Iran,Turkey,1.0,1.0,Friendly,Tehran,Iran,Not Neutral Ground,0,0,0,0,1
7669,1970-09-20,North Vietnam,Cuba,2.0,1.0,Friendly,Hanoi,Vietnam DR,Not Neutral Ground,1,0,0,1,0
7671,1970-09-23,Republic of Ireland,Poland,0.0,2.0,Friendly,Dublin,Republic of Ireland,Not Neutral Ground,0,1,1,0,0
7672,1970-09-24,Tunisia,Libya,2.0,0.0,Friendly,Tunis,Tunisia,Not Neutral Ground,1,0,0,1,0
7673,1970-09-26,Zanzibar,Uganda,0.0,1.0,Friendly,Zanzibar,Zanzibar,Not Neutral Ground,0,1,1,0,0
7674,1970-09-27,Hungary,Austria,1.0,1.0,Friendly,Budapest,Hungary,Not Neutral Ground,0,0,0,0,1
7675,1970-09-27,Tanzania,Kenya,2.0,0.0,Friendly,Zanzibar,Tanzania,Not Neutral Ground,1,0,0,1,0
7676,1970-09-29,Kenya,Uganda,1.0,2.0,Friendly,Zanzibar,Tanzania,Neutral Ground,0,1,1,0,0
7677,1970-09-30,Brazil,Mexico,2.0,1.0,Friendly,Rio de Janeiro,Brazil,Not Neutral Ground,1,0,0,1,0
7678,1970-09-30,Zanzibar,Tanzania,1.0,2.0,Friendly,Zanzibar,Zanzibar,Not Neutral Ground,0,1,1,0,0
7679,1970-10-02,Tanzania,Uganda,1.0,4.0,Friendly,Zanzibar,Tanzania,Not Neutral Ground,0,1,1,0,0
7680,1970-10-03,Zanzibar,Kenya,3.0,2.0,Friendly,Zanzibar,Tanzania,Not Neutral Ground,1,0,0,1,0
7681,1970-10-04,Chile,Brazil,1.0,5.0,Friendly,Santiago,Chile,Not Neutral Ground,0,1,1,0,0
7682,1970-10-04,Suriname,Trinidad and Tobago,3.0,2.0,Friendly,Paramaribo,Suriname,Not Neutral Ground,1,0,0,1,0
7683,1970-10-07,Austria,France,1.0,0.0,Friendly,Vienna,Austria,Not Neutral Ground,1,0,0,1,0
7684,1970-10-07,Curaçao,Trinidad and Tobago,1.0,1.0,Friendly,Paramaribo,Suriname,Neutral Ground,0,0,0,0,1
7685,1970-10-07,Czechoslovakia,Finland,1.0,1.0,UEFA Euro qualification,Prague,Czechoslovakia,Not Neutral Ground,0,0,0,0,1
7686,1970-10-07,Norway,Hungary,1.0,3.0,UEFA Euro qualification,Oslo,Norway,Not Neutral Ground,0,1,1,0,0
7687,1970-10-08,Guyana,Trinidad and Tobago,1.0,1.0,Friendly,Georgetown,Guyana,Not Neutral Ground,0,0,0,0,1
7688,1970-10-09,Suriname,Curaçao,5.0,1.0,Friendly,Paramaribo,Suriname,Not Neutral Ground,1,0,0,1,0
7689,1970-10-10,Guyana,Trinidad and Tobago,1.0,1.0,Friendly,Georgetown,Guyana,Not Neutral Ground,0,0,0,0,1
7690,1970-10-11,Malta,Greece,1.0,1.0,UEFA Euro qualification,Gżira,Malta,Not Neutral Ground,0,0,0,0,1
7691,1970-10-11,Netherlands,Yugoslavia,1.0,1.0,UEFA Euro qualification,Rotterdam,Netherlands,Not Neutral Ground,0,0,0,0,1
7692,1970-10-11,Romania,Finland,3.0,0.0,UEFA Euro qualification,Bucharest,Romania,Not Neutral Ground,1,0,0,1,0
7693,1970-10-11,Sierra Leone,Senegal,1.0,0.0,Friendly,Freetown,Sierra Leone,Not Neutral Ground,1,0,0,1,0
7694,1970-10-14,Denmark,Portugal,0.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,Not Neutral Ground,0,1,1,0,0
7695,1970-10-14,Republic of Ireland,Sweden,1.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,Not Neutral Ground,0,0,0,0,1
7696,1970-10-14,Luxembourg,Yugoslavia,0.0,2.0,UEFA Euro qualification,Luxembourg,Luxembourg,Not Neutral Ground,0,1,1,0,0
7697,1970-10-14,Poland,Albania,3.0,0.0,UEFA Euro qualification,Chorzów,Poland,Not Neutral Ground,1,0,0,1,0
7698,1970-10-17,Germany,Turkey,1.0,1.0,UEFA Euro qualification,Cologne,Germany,Not Neutral Ground,0,0,0,0,1
7699,1970-10-17,Switzerland,Italy,1.0,1.0,Friendly,Berne,Switzerland,Not Neutral Ground,0,0,0,0,1
7700,1970-10-17,Tanzania,Zambia,1.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,Not Neutral Ground,0,0,0,0,1
